"pid","assessed_value"
7493,102727.347724238
7494,115207.17384412
7495,415719.740749588
7496,186594.460043456
7497,314731.305809444
7498,195774.569772644
7499,461114.810088085
7500,545961.264229394
7501,440368.798894795
7502,191494.16043624
7503,324586.265439771
7504,346586.244409293
7505,251680.573407713
7506,138774.529623237
7507,274967.966883356
7508,132099.534773502
7509,41725.3327678737
7510,195099.800909598
7511,133214.233126636
7512,387802.606259056
7513,1490604.89139662
7514,856048.290206207
7515,126330.773581553
7516,70372.0742811024
7517,231809.644585235
7518,189691.854753753
7519,29096.3507911881
7520,169256.371805782
7521,166739.476473859
7522,391884.624242242
7523,303639.063126527
7524,202655.415082669
7525,515571.124240781
7526,342537.726014746
7527,217697.174769186
7528,88359.3067794568
7529,120375.187222367
7530,149096.697865852
7531,225990.738794253
7532,424869.839436498
7533,184134.901660918
7534,1160740.39088573
7535,270061.53958408
7536,856651.844973883
7537,132922.171097075
7538,375646.596080435
7539,223886.456285705
7540,65540.2822571898
7541,39103.0543025041
7542,506427.05659745
7543,463790.067501051
7544,175064.178097474
7545,88515.4355702965
7546,201099.210007687
7547,194379.535730394
7548,135675.567019925
7549,126852.690657441
7550,560335.419373552
7551,148602.429369156
7552,23530.1140690452
7553,216875.555909527
7554,102540.880089394
7555,374870.045722538
7556,48550.3340589919
7557,480955.667713822
7558,102522.661952862
7559,255766.579357431
7560,273189.720095804
7561,136042.502547924
7562,607235.780496013
7563,90922.7092670065
7564,151645.667758739
7565,245599.470725703
7566,396324.619125559
7567,326467.913328182
7568,255053.838937645
7569,209381.408178208
7570,223672.739954481
7571,346491.370749474
7572,467696.039262342
7573,662986.499988784
7574,311690.08091469
7575,268280.307463108
7576,169212.192317375
7577,41051.9956205093
7578,301502.698179626
7579,210650.917900069
7580,193996.297653396
7581,579481.522830071
7582,81744.2531324492
7583,41749.2407045036
7584,439098.546604172
7585,417721.211283615
7586,109426.53239113
7587,255033.264218282
7588,154582.958104211
7589,161558.460211106
7590,195751.691247843
7591,225731.954724967
7592,415575.526929197
7593,96969.0339173494
7594,301121.24154422
7595,637591.310257845
7596,222352.415299705
7597,416196.334155638
7598,511745.811826083
7599,60082.4064336568
7600,167925.120832353
7601,121937.246414844
7602,292765.344421727
7603,215271.214945045
7604,223933.317488405
7605,255550.89064967
7606,37072.1303272633
7607,263049.995378287
7608,1458698.2767753
7609,169333.120995292
7610,143652.98906458
7611,129526.784433716
7612,61735.8562686627
7613,148154.260163228
7614,457463.572171267
7615,274390.023841216
7616,169292.269440566
7617,30515.4270008556
7618,278001.031945063
7619,706884.038250922
7620,353550.204244724
7621,77061.2448425783
7622,72438.7901325985
7623,307634.355841601
7624,306666.840574907
7625,64664.278873385
7626,296104.637052987
7627,391923.784394556
7628,182949.730645996
7629,164389.780165695
7630,197851.469679905
7631,353255.332175598
7632,282339.593931205
7633,73189.5658236064
7634,84662.7180901726
7635,193460.649740724
7636,458828.203406634
7637,266777.900377532
7638,193976.894997805
7639,278142.409060581
7640,1193757.01506122
7641,238889.826872359
7642,83808.5214784094
7643,371547.271472621
7644,209514.011003339
7645,106813.468321805
7646,545122.662136462
7647,181522.342296791
7648,103315.922784953
7649,140713.658715288
7650,221890.218068412
7651,92768.4430523153
7652,123820.288485402
7653,247222.279393282
7654,285546.630868679
7655,87711.4202500996
7656,182299.383296567
7657,765716.4349286
7658,66052.5125393231
7659,206391.183155783
7660,151345.50187823
7661,448741.103022105
7662,389819.04632017
7663,260791.927435187
7664,473415.888618266
7665,978805.010274487
7666,431974.69331313
7667,270296.402990673
7668,242161.03596824
7669,323147.549306273
7670,500690.783763143
7671,61204.4701017697
7672,443763.928040225
7673,157569.220570402
7674,117938.449814947
7675,386046.470798234
7676,260034.529762875
7677,139851.73050182
7678,54924.8364581988
7679,97825.285517285
7680,31812.4706922192
7681,195526.887900358
7682,273955.309296825
7683,90810.4682877567
7684,71753.6320214151
7685,313856.541820704
7686,361988.02959693
7687,174436.94476117
7688,75125.4913241153
7689,457020.438951278
7690,319637.735450808
7691,325411.824053801
7692,567841.89306086
7693,127960.646236246
7694,563199.383980614
7695,94768.7411580341
7696,311173.674230951
7697,237011.555867389
7698,187703.181696679
7699,337014.886267248
7700,243038.093471567
7701,311304.766732353
7702,454281.141243025
7703,78610.6863416573
7704,402152.020224549
7705,1112357.77993305
7706,299647.821399936
7707,122977.441402554
7708,192824.454382789
7709,363360.303469574
7710,271540.541564814
7711,681992.584329987
7712,93731.6555287801
7713,409466.790670113
7714,1614007.66750532
7715,260049.221473933
7716,161914.30725498
7717,1406464.29442015
7718,85252.9575352463
7719,127171.907113444
7720,107239.343605369
7721,191738.089974826
7722,131262.5328729
7723,596508.771262514
7724,203426.075296201
7725,98986.1457859669
7726,307876.294148977
7727,64973.4485747764
7728,455995.19412019
7729,205358.805568626
7730,141043.149918231
7731,208484.595166177
7732,313453.464923974
7733,41043.2420823384
7734,39231.616662919
7735,55015.2496451412
7736,108203.666587566
7737,60832.1716657511
7738,190555.659732002
7739,390849.403676492
7740,394105.278889566
7741,70342.8697778347
7742,70519.7664769179
7743,277441.072519075
7744,447655.775661645
7745,105571.055603857
7746,117717.15780933
7747,423653.600183588
7748,367256.291999924
7749,531952.491045661
7750,317324.949370937
7751,96579.0098774065
7752,96315.6108149014
7753,334227.489185565
7754,200366.246434025
7755,77536.9026000515
7756,414172.011512183
7757,839107.567339554
7758,665599.735124485
7759,350574.742861779
7760,341364.01322246
7761,84379.3016745843
7762,220046.267916329
7763,247964.971652025
7764,87427.8706918813
7765,176760.291819931
7766,226374.224558126
7767,286059.053619727
7768,58592.6129132587
7769,437199.96594525
7770,425487.021579734
7771,328991.221861752
7772,205250.038231418
7773,365319.399388393
7774,55144.5935505114
7775,368699.162613771
7776,681311.592399983
7777,299002.260493509
7778,120058.389993948
7779,33501.5636901888
7780,876312.091720937
7781,175619.58697095
7782,310801.967285293
7783,248591.78734137
7784,40251.2423649219
7785,108980.272364126
7786,102125.436453845
7787,382320.192511294
7788,195199.180342324
7789,57912.316232536
7790,242018.418129815
7791,144471.842914362
7792,275226.782486405
7793,142259.509442034
7794,414550.450536131
7795,222295.368838748
7796,94075.5498901594
7797,137767.949557927
7798,218370.359270715
7799,215388.729513063
7800,50205.6448934236
7801,271138.733391653
7802,236425.887499384
7803,72716.3029743194
7804,71135.5581996573
7805,304717.722490028
7806,753328.296175651
7807,345328.211870489
7808,219668.687489047
7809,298365.357363161
7810,637992.350778262
7811,339033.121258225
7812,148341.812612139
7813,40828.7674715921
7814,334141.744967236
7815,280974.750621221
7816,211570.510468353
7817,292525.51155999
7818,208456.486116258
7819,649680.559269593
7820,47104.4154047785
7821,735057.687687599
7822,384047.002974627
7823,302424.991739607
7824,172994.479855345
7825,108736.773438485
7826,230348.701693137
7827,81202.9340252607
7828,165785.834554829
7829,557153.333928145
7830,153162.984526423
7831,87193.2484737379
7832,232239.561904569
7833,401546.949475996
7834,289513.871151383
7835,115980.842118469
7836,147512.771125709
7837,35140.7201565273
7838,329492.525818544
7839,182055.766637445
7840,138403.156750369
7841,113345.584060439
7842,149765.396063779
7843,182506.681132775
7844,212666.414856726
7845,359682.560739338
7846,296445.149850405
7847,82384.0434844835
7848,272948.275370387
7849,497965.291214551
7850,308114.421769162
7851,74851.6218131253
7852,319269.921671055
7853,109453.218226153
7854,177324.456715765
7855,217543.340173269
7856,1504098.44880798
7857,534585.669064286
7858,252493.722273789
7859,194902.530335053
7860,373172.367150018
7861,62494.7546543959
7862,221121.106649081
7863,127148.94441736
7864,1002430.0196125
7865,174318.582638038
7866,109604.929111214
7867,202381.160911645
7868,175468.712719236
7869,225380.000897588
7870,205799.609203793
7871,344978.588753048
7872,213429.521975519
7873,234538.519412133
7874,334023.299280766
7875,75023.2981515828
7876,415737.917147753
7877,61044.7785582458
7878,129093.764541564
7879,171327.088018999
7880,125219.222573049
7881,177780.64675936
7882,67107.9041448208
7883,258120.490543536
7884,185841.041470975
7885,425299.712310437
7886,212880.843594932
7887,765716.4349286
7888,156218.159616012
7889,219812.966958458
7890,855547.550942383
7891,361399.247468547
7892,398981.661650249
7893,324912.570082097
7894,391847.590463889
7895,316377.629567777
7896,193362.585496079
7897,308393.567254038
7898,164529.969776702
7899,225135.755273527
7900,214119.826321333
7901,219536.568100104
7902,204501.723444795
7903,339906.836768327
7904,144333.219794986
7905,204430.898330965
7906,853662.276408756
7907,996450.177457802
7908,201254.670424886
7909,67249.6089954203
7910,369490.153158818
7911,220230.053418421
7912,247760.674079529
7913,162776.915126356
7914,281007.548927022
7915,211601.84158388
7916,427701.909156256
7917,130665.300730665
7918,61421.042657929
7919,26846.5047093532
7920,208729.144653296
7921,225496.57406861
7922,150852.727203542
7923,588965.089394726
7924,270694.096595059
7925,69164.7959239631
7926,278463.213904949
7927,21153.0699102925
7928,83717.3055175432
7929,335810.468074232
7930,334705.075344549
7931,44719.4984855813
7932,177363.169261887
7933,126023.23465467
7934,172843.384644949
7935,249836.738802706
7936,358205.56573485
7937,192319.568088723
7938,212648.342168851
7939,186016.754291837
7940,154767.638773428
7941,564887.651265193
7942,165256.542629
7943,625610.436699046
7944,83260.2577635292
7945,294885.698190763
7946,182881.83627597
7947,162870.931621826
7948,64400.2419931999
7949,362224.2900013
7950,583741.960104883
7951,330638.607387275
7952,406898.027624764
7953,610383.206666411
7954,350880.594160929
7955,168876.264971122
7956,489261.933516266
7957,312782.828428373
7958,316288.957493999
7959,183423.552475455
7960,107053.787888076
7961,278653.580674158
7962,247889.338093827
7963,265394.740672904
7964,506925.760370075
7965,556277.862005688
7966,355573.864633617
7967,312602.387892957
7968,350090.442266178
7969,262548.903542939
7970,106294.858362486
7971,42613.1766695075
7972,72581.0374651096
7973,318619.030728056
7974,341712.813452715
7975,236410.017334185
7976,121317.269803266
7977,758842.957774732
7978,746125.264876957
7979,52835.5296317275
7980,414425.356940583
7981,369113.260074084
7982,215310.960619307
7983,89299.6569256011
7984,231946.008616395
7985,111342.867072774
7986,341121.487785096
7987,42970.2226941146
7988,165183.869322561
7989,204935.940873347
7990,86074.9657796908
7991,200142.336863603
7992,498967.952688846
7993,304902.221347973
7994,104469.573126272
7995,171622.992124941
7996,136753.683202165
7997,244336.104669855
7998,143328.74290468
7999,247646.423102288
8000,240724.944384439
8001,208501.950685537
8002,975527.376439427
8003,111491.938334124
8004,519164.896514393
8005,515954.397284907
8006,80808.0776428769
8007,68151.0737578219
8008,211743.953593195
8009,196161.134863488
8010,299919.572498354
8011,843571.050953313
8012,282827.285611877
8013,1063402.92966448
8014,46584.0470127107
8015,41448.4911120228
8016,146268.824623968
8017,157145.578740751
8018,97392.1857735086
8019,99843.2467412036
8020,969545.88755981
8021,520157.530125449
8022,277234.003335015
8023,118898.111347734
8024,187550.440534459
8025,117961.553658553
8026,151411.055031156
8027,190442.513725745
8028,135412.065880255
8029,247310.374914565
8030,270792.515636136
8031,169156.328026897
8032,87920.1855694814
8033,218409.745215979
8034,191229.635203406
8035,237944.480937859
8036,383262.630295096
8037,91383.7002591974
8038,174628.455987271
8039,189151.563373113
8040,159197.228496361
8041,187553.941216583
8042,31987.4850706702
8043,339101.405613722
8044,141012.217335004
8045,199550.263993207
8046,344616.467332179
8047,176332.114217425
8048,330720.047133595
8049,161804.02960062
8050,218707.184826615
8051,64501.3399512468
8052,123355.856077488
8053,58859.1895808971
8054,80919.2707220512
8055,274619.203218303
8056,367101.751439572
8057,455181.234422076
8058,968708.774388295
8059,176674.61181047
8060,35449.4342679377
8061,81421.0746975346
8062,186666.455732648
8063,244373.932473023
8064,110852.776627315
8065,175999.136287485
8066,316552.141108723
8067,117037.385950981
8068,86691.4545681013
8069,247195.356900625
8070,75644.2016549328
8071,205819.214631981
8072,689433.320833745
8073,377721.506676372
8074,222585.466235237
8075,627140.682691614
8076,25958.483968537
8077,83653.8600317906
8078,203092.399533094
8079,266445.148953265
8080,897373.34595427
8081,153342.202831317
8082,47375.7933901177
8083,273784.83663037
8084,350509.685367821
8085,297398.842909593
8086,152242.651687172
8087,194967.238217791
8088,52729.3859378538
8089,469938.860931051
8090,43100.3472014154
8091,187113.3611523
8092,971263.347719731
8093,302158.788663474
8094,130423.510390685
8095,90202.2061808036
8096,228135.82782595
8097,271884.118260485
8098,161018.325330517
8099,280883.929649971
8100,46030.8891009583
8101,187234.367014466
8102,484432.296278603
8103,338374.587272496
8104,301468.534541491
8105,145889.304826923
8106,213480.513240505
8107,102663.869436928
8108,389892.58878654
8109,105300.067304056
8110,249898.248462375
8111,487451.683180187
8112,1084335.85627102
8113,72743.1885112719
8114,123998.609527969
8115,180478.516995096
8116,144183.384584808
8117,264754.466461073
8118,558685.785771079
8119,355117.567234163
8120,105941.779306296
8121,237763.499727496
8122,512410.291675446
8123,163908.393785787
8124,245951.164613346
8125,365599.988343828
8126,221504.232347261
8127,51349.7241332603
8128,171868.110438731
8129,182925.304904971
8130,265880.78836276
8131,385183.642707189
8132,111787.14487792
8133,77400.856143366
8134,142998.48847752
8135,162343.890832281
8136,438668.660563445
8137,154945.370943468
8138,216105.680593305
8139,294228.409370593
8140,64636.829949203
8141,139788.611350968
8142,903029.431048666
8143,480252.831391756
8144,209471.542625756
8145,38217.6713375833
8146,244656.860560313
8147,597142.328661198
8148,137638.240737102
8149,167996.895146848
8150,290473.518213088
8151,481880.215195094
8152,576611.398128716
8153,320233.610963965
8154,1278451.81647678
8155,96569.6585996072
8156,54589.6234214018
8157,133634.390489559
8158,204893.361822346
8159,740255.541957396
8160,605828.479238665
8161,92498.6731831862
8162,441950.524148095
8163,151956.8571697
8164,329626.787142027
8165,90843.0796766963
8166,27708.0459906124
8167,69205.258937885
8168,72788.102382305
8169,33233.6586178694
8170,525827.587964259
8171,476749.634206388
8172,668585.264317319
8173,72896.1083557351
8174,33922.0563878742
8175,809134.086032635
8176,227041.659971345
8177,329081.085458981
8178,604020.405966096
8179,142534.190263023
8180,71201.5842045023
8181,124597.872390389
8182,618339.075569585
8183,87443.0884744162
8184,445688.91413133
8185,92285.0650670359
8186,250702.070592453
8187,216659.121180631
8188,152898.705295052
8189,43068.8829646512
8190,87999.6698975402
8191,318513.844731182
8192,167274.197502903
8193,269306.001507195
8194,129772.170987531
8195,88561.0445790093
8196,269349.043918899
8197,1923958.91465892
8198,251245.063067891
8199,95090.4145533461
8200,229608.403134556
8201,463376.88526954
8202,581633.908785349
8203,535891.848563347
8204,312091.564403549
8205,651159.255452394
8206,145801.200770203
8207,297914.667317965
8208,224727.959376717
8209,361420.627753627
8210,713227.672403029
8211,222027.267348503
8212,537028.668883566
8213,439738.277554043
8214,286007.026150175
8215,127585.007272886
8216,265143.490573201
8217,101619.193716201
8218,350642.131157166
8219,233623.475549063
8220,109389.308414934
8221,49722.0723252892
8222,115177.387295222
8223,313583.188698307
8224,331299.04980632
8225,65847.4149682026
8226,976599.101336327
8227,80630.7940140936
8228,60977.7597265042
8229,91251.2018086211
8230,352301.407268884
8231,101515.765169074
8232,53417.7130887604
8233,562629.153101605
8234,199007.575729383
8235,448096.506884604
8236,172607.738255861
8237,595330.626715833
8238,394707.648115904
8239,103303.012349872
8240,69946.6919018337
8241,1123887.99193871
8242,319763.446688469
8243,341255.810634056
8244,228942.83649012
8245,115975.534073562
8246,74934.2965646879
8247,179366.935830302
8248,30775.6578005327
8249,292778.696478742
8250,178148.794268521
8251,1022692.69727101
8252,175598.327804589
8253,86936.2785689256
8254,107070.087163605
8255,29164.4321763422
8256,465415.322096547
8257,91623.9528953621
8258,297033.252031277
8259,482284.117932061
8260,602084.615483984
8261,1152003.04709956
8262,162348.05022551
8263,202242.428331604
8264,188399.663969107
8265,215025.36381248
8266,811092.404166441
8267,682514.917600708
8268,408871.153847746
8269,49590.6378745744
8270,184600.075082927
8271,74870.8315829549
8272,162882.36725639
8273,177769.348015156
8274,410636.12813365
8275,529260.563604621
8276,246882.183195272
8277,36607.2918470869
8278,115152.730674799
8279,334571.291482242
8280,72845.1771786067
8281,34876.1360337597
8282,254113.917800576
8283,163933.997399664
8284,354334.99997241
8285,188183.880532831
8286,152238.139359356
8287,157882.663400861
8288,668268.073854118
8289,43832.0427568846
8290,270617.450481446
8291,50906.9557002205
8292,180856.502438663
8293,267502.471671051
8294,361607.061294166
8295,121385.841925376
8296,146082.933104378
8297,761859.95377681
8298,334374.828412029
8299,549479.929078747
8300,258340.384162797
8301,141798.347489395
8302,328310.415765208
8303,703353.734156081
8304,367478.785888634
8305,961978.816132988
8306,499009.920207552
8307,460168.865469443
8308,144156.209381663
8309,195315.100781552
8310,161275.92848837
8311,262061.195583909
8312,190589.435671535
8313,325363.374387856
8314,320437.607292675
8315,111101.929654994
8316,70123.2925502396
8317,193581.686154549
8318,142160.721564448
8319,278321.275856963
8320,118479.474336766
8321,67217.0298694607
8322,56573.0418768669
8323,86621.0995196665
8324,471642.387866935
8325,263590.953390684
8326,33639.7977135181
8327,292133.937633396
8328,244542.402323857
8329,330626.972254675
8330,175293.963083689
8331,75304.0282892207
8332,64474.4149407196
8333,215729.051541555
8334,256209.393899985
8335,211160.97225471
8336,100084.80593731
8337,235059.627507743
8338,1135768.8594534
8339,211020.001996229
8340,173760.723581149
8341,182688.970470695
8342,306431.445861881
8343,151186.841388371
8344,39956.7954637781
8345,952782.132134362
8346,129717.317596704
8347,270139.566384377
8348,304208.977689013
8349,123770.326124133
8350,168409.392486903
8351,412294.434735179
8352,268904.755085796
8353,173484.253250599
8354,993677.767925666
8355,638067.690022036
8356,482801.045609259
8357,77169.0365169616
8358,178417.726064764
8359,150205.108591092
8360,299866.414977314
8361,69749.8456501803
8362,125036.950638835
8363,168956.979906213
8364,542946.114693821
8365,239344.657062614
8366,521058.106097322
8367,434085.066915607
8368,158312.260411256
8369,180784.767415026
8370,181307.542244182
8371,304467.678717429
8372,159034.620643934
8373,287138.476800017
8374,407636.020630584
8375,665945.741135596
8376,164249.754185994
8377,145107.252690034
8378,279201.261561068
8379,344659.24053834
8380,93096.7827162334
8381,189919.196615296
8382,544545.426575691
8383,281633.130021479
8384,78278.7959809116
8385,96335.5455609851
8386,399139.674911723
8387,140167.206322871
8388,170411.10490512
8389,181341.49794324
8390,122320.152972469
8391,600720.607653749
8392,259075.703103196
8393,211013.857593786
8394,135934.61465135
8395,452480.754249184
8396,419281.854342388
8397,49511.1637301434
8398,108343.619694228
8399,219141.092219726
8400,248164.62025659
8401,216069.243379836
8402,112926.339192215
8403,85381.225514783
8404,180089.574132802
8405,222560.854628216
8406,263671.226788186
8407,160756.455042951
8408,120947.855411097
8409,178714.991771395
8410,280687.104478049
8411,342705.84312173
8412,178069.811237775
8413,381897.629967522
8414,103896.847488384
8415,39133.1317706408
8416,183100.638451218
8417,231461.252805125
8418,307088.555624519
8419,116390.455374067
8420,181447.929346859
8421,47352.7743769609
8422,109826.037645748
8423,207011.333348367
8424,208460.556317698
8425,204593.664343165
8426,127029.966714801
8427,722025.449482701
8428,142800.104803619
8429,474595.38699529
8430,150084.213423362
8431,242915.4329847
8432,634954.709021555
8433,123218.318031843
8434,249550.111183418
8435,185798.261477699
8436,307646.874767444
8437,986600.867016348
8438,384965.416476457
8439,206251.614110556
8440,43387.4464131503
8441,279378.616047352
8442,213514.532365055
8443,327890.195392478
8444,135558.056537182
8445,122111.535695009
8446,240051.976200666
8447,146836.905116703
8448,268762.478867002
8449,438863.988388436
8450,56845.2506681789
8451,143212.778044785
8452,119607.392238265
8453,132286.197014067
8454,127651.361558383
8455,167332.091454522
8456,42049.3208405713
8457,69711.7142141137
8458,156073.048628664
8459,257512.515918418
8460,668583.741983722
8461,291450.554239109
8462,337657.5269367
8463,338182.729676751
8464,343545.88993758
8465,180362.477415334
8466,39791.767361008
8467,246066.396903246
8468,314855.344887038
8469,31836.8697711763
8470,241156.441887129
8471,46465.1603538584
8472,81154.0864876028
8473,509665.187380698
8474,158511.700748898
8475,332418.368287686
8476,240681.588398986
8477,310763.114241954
8478,529057.62336366
8479,88917.7621172041
8480,222678.552491556
8481,187827.349294809
8482,177456.100726437
8483,185907.188200051
8484,269903.527736169
8485,107383.594305313
8486,190832.618445944
8487,364214.64772658
8488,234724.947645329
8489,97130.6047464413
8490,343148.402905133
8491,230313.920604852
8492,350976.781273284
8493,545298.268711197
8494,309526.638628547
8495,361082.74539783
8496,94543.565140026
8497,542507.541846217
8498,224972.602681774
8499,273598.673836477
8500,244935.96165975
8501,238258.418822029
8502,198219.423351202
8503,157375.086629325
8504,54784.9156462939
8505,356145.043046982
8506,551129.193269083
8507,328058.070344749
8508,232096.874217674
8509,177778.82202742
8510,86768.2808197043
8511,231287.972803603
8512,78622.0664501932
8513,334205.0569658
8514,22564.8420975852
8515,227591.617574247
8516,522895.127912839
8517,239261.072220241
8518,228683.614677422
8519,39630.3522727786
8520,329198.558983486
8521,234988.15295317
8522,599741.510570089
8523,100054.507605377
8524,287101.198849268
8525,581112.608557225
8526,451249.60694191
8527,479067.744481175
8528,300327.400107427
8529,132205.42903216
8530,158931.71442738
8531,215575.189755319
8532,25574.6242874828
8533,470364.149227976
8534,223261.318349967
8535,866177.421834177
8536,279812.644979542
8537,235919.283461801
8538,443252.80328464
8539,164484.349499902
8540,185466.653648561
8541,87104.1214903666
8542,509109.469504504
8543,383072.268334711
8544,548867.573948137
8545,55047.679642226
8546,333725.945901756
8547,183928.042996841
8548,238147.822123445
8549,428370.620027997
8550,55484.3863115484
8551,558332.319569544
8552,198671.62833621
8553,228035.616968515
8554,157104.815639415
8555,120893.598193699
8556,305280.148360007
8557,260694.39483336
8558,120331.672175422
8559,148232.993400985
8560,307596.858394637
8561,644919.842372422
8562,265291.838219467
8563,174224.466206046
8564,101079.90331166
8565,323725.941846274
8566,95447.4881852427
8567,317113.167084686
8568,69233.4193065476
8569,427596.06481146
8570,160388.595510018
8571,186315.069559403
8572,222854.312987314
8573,147364.312035284
8574,276681.794207985
8575,872230.366845386
8576,73619.555919086
8577,231189.203671374
8578,97669.7610203518
8579,302886.446927804
8580,261256.544937484
8581,1103309.67137329
8582,124841.522622356
8583,57255.6832441151
8584,345129.320883899
8585,415162.832528301
8586,331447.053189502
8587,242047.651191571
8588,67927.6429971092
8589,313715.577197392
8590,201270.707841795
8591,205152.651454096
8592,170040.705605447
8593,307024.817386316
8594,162956.863822683
8595,291915.369770766
8596,187628.104376845
8597,54233.2183247254
8598,84552.0079992656
8599,275868.446526562
8600,306212.221576014
8601,270472.678565904
8602,264513.593214622
8603,115144.751195421
8604,253326.370185274
8605,881434.079530377
8606,298491.864660127
8607,814591.308186817
8608,289823.207236369
8609,26370.6042026212
8610,291468.133055809
8611,70057.2418757728
8612,333102.763085713
8613,184346.678187262
8614,1351678.44063818
8615,394137.675955662
8616,266901.338151957
8617,303342.199761524
8618,199191.478377166
8619,192919.26033521
8620,114369.505836275
8621,212642.439739411
8622,53664.8740448535
8623,373871.156604243
8624,367324.048959224
8625,171257.918772266
8626,339123.170850189
8627,203915.719217256
8628,395287.496291994
8629,1116195.19033741
8630,329942.448209799
8631,244338.710209958
8632,66951.9578962841
8633,482929.321647776
8634,96286.099392719
8635,99476.0807229203
8636,714687.308498816
8637,185105.83183104
8638,237911.787788472
8639,33117.3043376407
8640,244194.368429481
8641,511766.648450105
8642,182806.624828814
8643,370045.417627544
8644,76490.3201401372
8645,339473.271158463
8646,55049.7078195636
8647,273602.099109234
8648,385619.494269727
8649,836329.855037473
8650,73409.7702647657
8651,180100.108956307
8652,436552.781434189
8653,222876.246814241
8654,440206.380821847
8655,382334.883690616
8656,84182.4724975511
8657,350069.089095394
8658,294630.966499361
8659,266105.139321201
8660,141600.562027433
8661,162012.465983995
8662,80629.2397001261
8663,241059.246529838
8664,288349.156282483
8665,467489.454206235
8666,47095.9202587106
8667,314415.138340927
8668,247900.973180285
8669,365095.559073174
8670,240931.612217139
8671,489682.529931648
8672,63668.8717514804
8673,162235.751156299
8674,191051.859818085
8675,198118.850564296
8676,231909.903703851
8677,101239.613486357
8678,58662.5431610662
8679,27943.6625580287
8680,280139.045895247
8681,1189844.96657524
8682,255040.436518642
8683,171374.597643255
8684,51116.0410922189
8685,1073863.81170055
8686,494249.840374244
8687,524437.602079113
8688,74311.4537992633
8689,636308.616500693
8690,280244.068839609
8691,595003.606225977
8692,143637.17227533
8693,594033.999287185
8694,111031.802882713
8695,90824.2139705765
8696,778273.150266794
8697,756362.508370481
8698,288618.11873891
8699,189449.452929167
8700,202248.330001156
8701,479284.514602543
8702,294779.761428577
8703,307357.0046506
8704,43174.2054818136
8705,229718.725642896
8706,326694.064500098
8707,465744.128330338
8708,199901.537473315
8709,124715.835031697
8710,83191.6260023947
8711,158163.066349646
8712,685184.450893513
8713,173834.594942789
8714,666559.238776946
8715,704907.265867467
8716,308110.71796125
8717,139908.340579231
8718,617359.408088569
8719,180740.679058861
8720,1067846.516335
8721,95773.8002828912
8722,77250.2296641535
8723,31081.5972516764
8724,44556.0052265875
8725,277009.389443116
8726,73613.9760913327
8727,285453.711467413
8728,131692.365991497
8729,613579.075194212
8730,267615.469367713
8731,629384.312707886
8732,297135.177093436
8733,190477.743638592
8734,165941.170353472
8735,438049.933006851
8736,658219.080284638
8737,352868.373053202
8738,188714.489433228
8739,410723.107077912
8740,490396.91765054
8741,220087.527893329
8742,397445.341417725
8743,333709.48818792
8744,203214.022776163
8745,844436.863915909
8746,133580.456555902
8747,362346.004795306
8748,313048.704804285
8749,132541.952551754
8750,135095.833451903
8751,153179.490926232
8752,120952.737013329
8753,90424.5189506562
8754,271553.080462128
8755,276926.253130467
8756,155828.541792849
8757,410916.355131199
8758,45813.0785652296
8759,257097.27547209
8760,264411.732375021
8761,287329.920910319
8762,177996.253644837
8763,300951.977579966
8764,98659.5710469527
8765,249523.834563624
8766,195210.20567739
8767,443160.603606348
8768,955540.047508247
8769,58516.5147664312
8770,59941.474691256
8771,515176.055310558
8772,259419.72425681
8773,473989.257910699
8774,42872.6864954699
8775,359424.100735284
8776,322297.105176924
8777,215273.356428796
8778,202933.08677833
8779,191285.522902116
8780,59808.781020273
8781,83526.2858108611
8782,89687.8169721644
8783,571630.308352546
8784,1095001.40984656
8785,894686.130634006
8786,109459.634492226
8787,610655.743012175
8788,142827.322391661
8789,87079.5483271703
8790,404343.875172536
8791,264945.821933597
8792,146270.345134995
8793,184324.69644466
8794,318814.501002472
8795,120515.727741009
8796,454485.102123071
8797,418653.41425314
8798,211055.689674597
8799,93501.0718023436
8800,138845.391822432
8801,134474.038082455
8802,330113.392185533
8803,343042.529844897
8804,335370.722398606
8805,50327.7712129985
8806,300486.97117082
8807,335193.309868917
8808,503073.15930369
8809,38945.9794006129
8810,313327.762965368
8811,244011.54663617
8812,124936.545181475
8813,384141.572309955
8814,51478.041309641
8815,50016.0361567828
8816,542158.747263898
8817,99180.5677109835
8818,283509.683320576
8819,397293.220854576
8820,397309.065516874
8821,328961.087716891
8822,516270.043263038
8823,79576.7755906289
8824,909062.879792029
8825,1103758.91427905
8826,156321.840895369
8827,67119.8098656668
8828,164872.120213345
8829,313789.234190033
8830,365210.093854836
8831,497222.411181522
8832,574628.322189126
8833,228217.073895644
8834,425511.640305619
8835,213391.027898706
8836,242853.376854172
8837,194415.414538796
8838,75876.2172927985
8839,325933.149440183
8840,729563.502881398
8841,191595.968397774
8842,506915.395691731
8843,190537.08105435
8844,499784.049337344
8845,277194.718276762
8846,1601273.13799729
8847,302391.115007872
8848,338719.755146797
8849,228789.719767332
8850,607893.357300497
8851,41838.9320344287
8852,68536.8414474627
8853,324874.140090463
8854,144776.407961739
8855,139142.520591781
8856,94300.7054718978
8857,522366.003432521
8858,204411.974844696
8859,33474.6777715843
8860,344322.975377866
8861,584527.539087162
8862,1785769.73500204
8863,117656.358428779
8864,74332.4263596458
8865,94271.2760656981
